x0,v0,V0,x0_scale,gamma,trajectory_type
-1.9865,-2.6057,2.54501,0.47826,0.334205,diverging
-0.487755,-6.17156,0.890522,1.34444,0.624168,diverging
-1.60556,-0.554667,2.01281,0.623538,0.236894,oscillating
0.993766,6.13009,1.80146,0.827863,0.351,diverging
-0.909865,3.39786,0.825895,1.17648,0.21282,diverging
1.07941,4.32956,1.67889,0.820425,0.872309,diverging
0.189384,0.113589,1.35517,0.968455,0.827093,converging
0.732036,-0.100696,1.44326,1.17987,0.0996249,oscillating
1.13662,3.37021,1.94735,0.735273,0.600467,diverging
1.97396,4.0689,1.26965,0.389874,0.33312,diverging
-0.599896,1.43165,2.03576,1.4137,0.299843,oscillating
1.00894,-0.404464,1.86284,1.65376,0.30398,converging
1.05928,-4.26,2.0806,1.08347,0.53628,diverging
0.160681,-6.88174,2.34631,0.945016,0.346111,diverging
-1.00252,-1.48258,1.71488,1.60576,0.695058,converging
0.797966,1.05755,1.41756,1.11425,0.542017,converging
1.25851,-0.524122,2.31607,0.665501,0.541099,converging
0.307594,1.22814,1.64933,0.857153,0.0617213,oscillating
0.39146,2.17813,1.29816,0.873809,0.166188,diverging
0.998415,0.98516,1.95544,0.736348,0.167116,oscillating
0.68583,-0.587219,1.458,0.862955,0.0302743,oscillating
-0.635946,-1.57279,2.12074,1.28765,0.0516243,oscillating
-0.444717,-0.355335,1.54744,0.729371,0.714368,converging
-2.03762,-0.671357,1.68091,1.48473,0.384712,oscillating
2.13516,3.076,0.906857,1.06585,0.552703,diverging
0.208012,0.769149,1.80066,1.00196,0.0538821,converging
0.623998,-1.73183,1.25408,1.26544,0.022128,diverging
-1.96106,-4.75401,1.58715,1.14948,0.246289,diverging
1.6864,-0.802487,1.51691,0.75323,0.670307,converging
0.609572,-0.202579,1.47623,1.11945,0.202787,converging
-0.728822,0.925875,1.90132,0.826679,0.522243,converging
-1.78278,-3.54703,1.15293,0.990752,0.504633,diverging
-0.527609,-2.63669,1.36113,1.60201,0.258766,diverging
-1.68609,-0.0909654,1.18488,1.30245,0.232971,oscillating
-0.365479,3.92932,1.20047,1.22236,0.0605567,diverging
-0.53252,1.08294,0.882793,0.676319,0.351078,converging
0.079722,3.87192,2.42413,1.60365,0.602041,oscillating
-0.274545,3.80704,1.13094,0.844491,0.311173,diverging
-0.408276,2.11536,2.01529,0.96015,0.584179,converging
-0.0343218,0.128478,2.07339,0.413991,0.370182,converging
-0.896275,-3.81585,1.49497,0.911634,0.58959,diverging
0.0951922,4.0854,1.86301,0.765576,0.498767,diverging
0.888914,5.66039,1.47124,1.25572,0.522955,diverging
0.156191,-0.78763,1.51901,1.16806,0.384215,converging
-0.544471,-2.22946,1.45468,1.00491,0.213917,diverging
-2.47754,-0.162842,1.25082,0.553525,0.256503,oscillating
0.682225,-0.193647,1.28892,1.0764,0.47076,converging
0.564449,-2.02992,1.54396,0.87793,0.335741,oscillating
-1.02659,-2.20633,1.47794,0.800459,0.659473,oscillating
0.108457,4.45543,1.08268,0.676135,0.191116,diverging
-1.97598,0.857901,1.22892,0.666405,0.403332,converging
-1.12396,0.144091,1.90357,0.818257,0.0553982,oscillating
-0.179938,0.780649,2.06905,1.20741,0.749326,converging
0.805614,-0.595433,1.46734,0.744475,0.301747,converging
-1.84394,-3.81395,2.5223,1.19845,0.358318,diverging
0.831666,-3.19661,2.04927,1.13637,0.0665946,diverging
-0.455353,-1.10785,1.30979,1.7874,0.870292,converging
0.667613,-1.56255,2.05246,0.782847,0.147618,oscillating
-0.65971,-0.0544704,0.984624,1.06,0.0634116,oscillating
-0.345043,0.53623,1.85063,1.40701,0.354194,converging
-0.928824,-3.46881,1.36982,1.18131,0.181986,diverging
1.54746,2.03889,0.694623,0.491347,0.487263,diverging
0.796696,1.62649,1.31116,1.21002,0.279215,oscillating
1.81233,4.53005,1.798,1.0684,0.463297,diverging
1.14249,-0.462983,2.03235,1.00913,0.497615,converging
-1.17358,1.10843,1.21879,0.677752,0.400149,converging
-0.461568,2.69044,0.828251,0.784517,0.281907,diverging
0.621591,0.666248,0.744195,0.714429,0.052726,oscillating
0.689124,5.43647,2.36082,1.2924,0.26692,diverging
1.89068,2.28589,1.6431,0.525454,0.463043,diverging
0.152517,0.796069,1.63541,1.01123,0.482713,converging
0.836806,-0.879311,2.29468,1.27992,0.31487,converging
1.255,0.97461,1.83615,1.15399,0.146682,oscillating
-0.0177121,-0.0961536,1.93709,1.248,0.790574,converging
0.158309,0.45736,2.62011,0.571043,0.274572,converging
-1.23345,1.19065,1.42097,0.807883,0.74596,converging
0.242764,-3.8638,0.754164,0.451109,0.541456,diverging
0.835375,3.78829,1.67736,1.00216,0.599654,diverging
-0.0692417,3.56983,2.03369,1.0809,0.501345,diverging
1.99315,-2.78406,1.58193,0.587648,0.256399,diverging
0.946838,-0.511584,2.86739,0.841152,0.246434,converging
-0.949382,-2.3863,1.33519,0.738033,0.63803,oscillating
-1.03929,-2.11351,1.61957,0.838415,0.403387,diverging
2.33781,1.5911,2.03075,0.985423,0.217801,diverging
0.382122,0.384899,2.24919,0.970098,0.0955441,converging
-1.99516,-1.92438,1.52077,0.60593,0.327295,diverging
-0.305991,0.684853,1.15457,1.01035,0.724215,converging
-1.977,2.59098,0.809888,0.953155,0.745581,converging
0.926165,-0.231591,2.4467,0.880278,0.74628,converging
-0.619851,-3.8751,2.70657,0.944207,0.3398,diverging
1.89179,-5.51482,1.77363,1.275,0.596111,diverging
-1.27841,-0.973063,1.03507,0.885133,0.551964,oscillating
0.746062,0.987456,1.2437,0.887888,0.0511106,oscillating
-0.263801,-2.52173,0.669911,1.12822,0.0184807,diverging
1.35303,0.0553641,1.08353,1.19875,0.259352,oscillating
-0.00898738,-0.938306,1.11438,0.723699,0.338749,converging
-1.22528,1.98453,1.39767,0.94747,0.276008,oscillating
0.301429,3.39462,1.37819,1.04183,0.272076,diverging
1.29906,-0.148878,1.50548,0.835968,0.456077,converging
-1.07817,-3.16513,1.76218,1.11954,0.349237,diverging
-0.036495,0.986966,0.577786,0.866701,0.50387,converging
0.762758,0.756978,0.730885,0.76899,0.466012,converging
0.573414,-0.335547,1.48901,0.952986,0.00626923,oscillating
0.145731,-1.6967,1.30831,0.987316,0.441397,converging
-0.692689,-0.565905,1.82224,1.02864,0.704131,converging
-1.93442,-1.8399,1.42765,1.06076,0.527837,oscillating
-0.387217,1.60872,0.93867,1.75162,0.691109,converging
0.870603,1.004,2.27903,1.20057,0.753715,converging
0.520638,-2.12104,0.678799,1.12731,0.499306,oscillating
-0.210967,0.825342,1.34678,1.2674,0.267558,converging
-0.921959,-3.53242,1.47789,1.26357,0.294728,diverging
1.07674,0.571673,1.46743,1.40153,0.470503,converging
-0.73687,3.7834,1.95391,1.24568,0.613902,oscillating
-0.702265,2.8933,1.86712,0.729207,0.457103,oscillating
0.245562,-0.318929,1.77839,0.767686,0.813866,converging
0.746147,0.905633,1.42292,1.08212,0.459036,converging
-1.29888,2.37856,2.37839,1.00474,0.340573,oscillating
-0.923813,0.68794,1.93319,1.1419,0.183939,oscillating
0.265719,2.57157,1.47282,0.860672,0.231362,diverging
-0.29508,3.36161,1.71408,0.809382,0.107644,diverging
-1.53188,0.557545,1.53429,1.0805,0.200464,oscillating
-0.560484,1.98446,1.6986,1.11356,0.272643,oscillating
-0.931384,-3.43037,1.56066,1.03782,0.350025,diverging
-1.42163,0.550262,1.63735,0.442082,0.148973,oscillating
0.477296,4.50316,1.02826,1.3633,0.014104,diverging
-2.7247,-1.70306,2.15228,1.17263,0.402886,diverging
0.721194,3.45081,1.21259,1.11472,0.153732,diverging
1.35265,2.28731,2.05247,0.764579,0.0528369,diverging
-1.51931,-1.91437,1.53962,0.998279,0.316998,diverging
1.58891,0.496698,1.83264,0.961945,0.174094,oscillating
0.567683,-1.72366,0.785704,1.13006,0.125514,diverging
-1.40853,-0.135993,2.02556,1.47771,0.49272,converging
0.460907,-2.87711,2.03284,1.04184,0.519488,oscillating
0.990845,3.76731,0.929964,1.35676,0.323964,diverging
-0.912632,-0.512826,1.56211,0.624673,0.427436,converging
2.40852,-2.51115,1.46853,0.932024,0.162441,diverging
1.24449,2.64459,1.35952,0.706396,0.0557179,diverging
1.57716,-2.39946,1.47716,0.507463,0.66439,converging
0.594697,0.683485,1.53005,0.54379,0.369649,converging
-1.09742,3.27349,2.16145,1.03245,0.130792,diverging
-0.563454,-1.6265,1.21733,0.722966,0.248007,oscillating
1.2951,0.10489,1.87045,1.60945,0.562601,converging
0.362563,-1.29729,0.894434,1.04249,0.103594,oscillating
-0.795917,-2.87167,1.54602,1.06477,0.523965,diverging
0.549812,-1.19919,1.26707,1.09371,0.376882,converging
-1.24378,0.542845,2.38208,1.35513,0.46329,converging
-1.26885,-1.79933,1.66881,0.817543,0.0789767,diverging
1.23633,5.5672,0.984371,0.759166,0.379542,diverging
-0.326035,-0.707187,1.01463,1.47615,0.507659,converging
0.243391,0.441544,1.81702,0.900741,0.205857,converging
-0.599538,1.5687,1.78525,1.14909,0.272338,oscillating
-0.267525,-0.336591,1.87193,0.898657,0.04663,converging
0.413543,-0.602201,1.32402,1.37493,0.642071,converging
0.391234,-0.939361,2.24475,1.26472,0.138421,oscillating
-1.84163,-2.49132,1.87596,1.25243,0.0455944,diverging
0.373988,0.857401,2.28556,0.571802,0.08308,oscillating
0.332659,2.86624,1.77869,0.6725,0.0220116,diverging
3.70054,-3.3248,1.71982,1.21026,0.389037,oscillating
1.35426,4.01079,2.035,0.938499,0.365391,diverging
-0.496326,-0.778474,1.72806,0.860744,0.624161,converging
-0.615632,-2.12239,1.14262,0.661977,0.617023,oscillating
2.6697,-1.22794,2.29326,1.10443,0.156137,oscillating
0.264066,-6.1048,1.42131,1.16437,0.133832,diverging
0.390841,2.34176,0.659299,1.14113,0.207805,diverging
0.00802438,1.0889,2.01374,1.08916,0.0421004,oscillating
-0.0127865,0.566926,0.972766,1.00801,0.34034,converging
-0.756226,1.9628,1.11358,0.595116,0.385171,oscillating
0.28131,1.07745,2.19529,1.27579,0.391574,converging
-0.922861,0.575366,1.31759,1.179,0.493156,converging
-1.6432,-1.39674,2.04562,0.930468,0.161512,diverging
-0.237093,1.18468,2.01007,1.33623,0.299349,converging
1.13226,1.47255,2.14675,0.772521,0.450044,oscillating
-2.26668,-2.48563,1.3757,0.501696,0.604055,diverging
-1.37088,-1.59035,1.67145,0.793664,0.418429,oscillating
0.195257,1.93806,1.47651,1.35903,0.278906,oscillating
0.427272,-0.731486,1.88479,1.34773,0.599146,converging
-0.0519953,-1.27543,1.38836,1.5911,0.40441,converging
1.55237,-0.244845,1.24425,0.976497,0.454907,converging
-0.336663,-2.16081,1.03304,1.05544,0.201897,diverging
-0.172774,-4.26528,1.73243,1.70683,0.0373875,diverging
-0.632441,-0.450275,1.38004,1.08536,0.421276,converging
0.0336472,1.03767,1.10313,1.29747,0.0354264,oscillating
0.437291,-4.32858,2.26013,1.26902,0.320173,diverging
0.669627,0.87074,0.90886,0.872008,0.379708,converging
-0.267218,0.542313,1.72,0.882136,0.0807543,converging
-0.906219,0.0670574,1.492,1.76765,0.495082,converging
0.0499645,0.673588,1.32103,0.876198,0.555575,converging
-3.70373,-2.98864,1.09003,1.58117,0.471172,diverging
-0.0321095,1.16907,0.714171,0.756539,0.330708,converging
0.949945,0.366719,1.04704,0.969545,0.423064,converging
-0.50365,0.342943,1.4029,1.28247,0.591195,converging
-0.201089,3.9514,1.81892,0.843714,0.0110333,diverging
0.819378,-3.45937,1.29955,0.882633,0.470583,diverging
1.19417,1.07452,1.42045,0.650591,0.00904654,diverging
0.383071,-4.88208,2.14029,0.455016,0.451611,diverging
-0.714598,2.25199,0.993707,1.02875,0.477468,oscillating
0.857004,1.51851,1.88311,0.986696,0.352612,oscillating
-1.03077,3.1236,1.16664,1.46487,0.485416,oscillating
-0.205097,-1.97064,1.42359,1.05892,0.489306,converging
0.0962761,-0.117099,1.49107,1.42191,0.153183,converging
-0.207603,-0.82003,0.869558,0.981894,0.262317,converging
-1.65824,0.235087,1.57783,1.04635,0.310398,converging
1.461,3.26179,1.0745,0.905103,0.624471,diverging
0.740724,-1.07026,1.49976,1.11809,0.310155,converging
-0.822215,-2.34115,1.27284,1.76672,0.605013,oscillating
0.13376,-0.580979,1.64861,0.819928,0.520479,converging
-0.141154,2.84569,2.01627,0.99964,0.320305,diverging
0.616218,-1.34569,1.31553,1.00393,0.375147,converging
0.150386,-2.81089,1.23914,1.23429,0.551067,oscillating
0.365164,0.568244,2.20278,0.613074,0.00352851,converging
0.0753377,2.91741,1.04886,1.02352,0.682805,oscillating
1.6124,-1.24395,1.72032,1.21688,0.383314,converging
-2.22422,-0.814565,0.983251,0.743204,0.11647,diverging
-0.854365,-2.9305,1.67161,0.737895,0.783151,oscillating
-0.0549996,-1.39919,0.799894,0.907794,0.102101,oscillating
-0.615182,2.18921,0.887378,0.754819,0.545035,oscillating
-0.688256,-2.25909,1.2619,0.615852,0.455152,diverging
-1.07316,-3.5823,1.7912,0.951053,0.393893,diverging
-0.649588,-0.482673,1.58378,0.975187,0.289696,converging
0.460865,1.35685,0.902123,0.851747,0.388787,oscillating
3.07652,-0.741678,1.27479,0.959488,0.493844,converging
0.454217,0.788417,2.69216,0.703191,0.456472,converging
0.230372,-3.15633,1.60697,1.00315,0.334048,diverging
-0.140538,-2.17741,0.843773,1.27136,0.214082,diverging
2.20304,2.5655,1.91342,0.709087,0.296837,diverging
0.317808,3.72467,1.2794,0.993192,0.366114,diverging
-0.493139,2.92326,1.11268,1.33771,0.444546,oscillating
-0.157635,0.491268,1.12662,1.37841,0.608881,converging
0.517661,2.44882,1.11287,1.09305,0.370557,diverging
-0.501571,-4.47891,1.28109,0.861884,0.287249,diverging
-1.04305,2.32117,0.916951,1.38764,0.19292,diverging
0.296178,-1.94814,1.02452,1.33899,0.157704,diverging
0.420267,2.23792,2.00879,0.904657,0.131379,diverging
-0.803902,-1.62769,1.34405,1.10599,0.013625,diverging
-0.861363,2.06964,1.58339,1.37984,0.156289,oscillating
0.388907,-0.39493,0.798637,1.05479,0.416038,converging
0.207756,2.35225,2.22156,1.13339,0.057071,diverging
0.344649,0.884725,1.17843,1.16159,0.794306,converging
1.90626,-0.871505,1.63021,0.736759,0.411275,converging
2.34613,-2.50016,2.33641,1.0026,0.480178,converging
-0.772971,-3.09766,1.49126,1.32922,0.00722314,diverging
-0.744328,-3.51828,1.68141,0.591505,0.530481,diverging
0.0921119,-0.773665,1.75523,0.836759,0.11137,converging
-2.04144,1.62024,2.61209,0.773713,0.708877,converging
-0.311995,5.04731,1.58864,1.11978,0.212213,diverging
-1.25428,2.6839,1.32103,1.38427,0.732982,converging
0.500187,1.5652,1.28335,1.01571,0.141457,oscillating
-1.25345,0.249007,2.24692,0.843113,0.653214,converging
-0.197674,4.27211,0.879585,1.36835,0.0854709,diverging
-0.0361624,0.30121,1.78829,0.543613,0.783492,converging
0.717355,-1.7472,1.66856,1.22367,0.39456,converging
-2.37695,0.583047,2.09466,0.550716,0.256781,converging
0.175957,-0.30018,2.37149,1.4922,0.0758878,converging
0.552898,3.00468,1.43715,0.737486,0.00611927,diverging
0.86103,0.453478,1.41261,1.19175,0.291401,converging
-0.22383,-0.370955,1.35386,1.52929,0.412947,converging
-1.19736,0.510957,1.71036,0.740528,0.0429549,oscillating
-1.5296,0.154692,2.19259,0.772225,0.550103,converging
-1.42668,0.263105,1.51636,0.709968,0.41825,converging
-0.973686,-3.03549,1.21257,0.810647,0.446488,diverging
1.85806,-1.77744,1.21395,1.34943,0.238813,oscillating
1.15049,-2.05249,1.33461,0.954552,0.354006,oscillating
0.185165,1.85417,2.43355,1.20788,0.695842,converging
-0.517818,3.33002,0.833461,1.40562,0.526263,diverging
-2.56287,1.4988,1.06133,1.24411,0.322967,oscillating
1.01744,-0.465501,1.89423,1.59567,0.0797581,oscillating
0.734131,0.810105,2.10154,1.20047,0.0734883,oscillating
0.00600837,1.53449,1.71873,0.964903,0.483576,converging
0.149091,2.65331,1.23293,1.16495,0.398686,oscillating
-2.1058,3.31029,1.51179,0.865661,0.211198,diverging
-0.181331,-0.594809,0.619556,0.660965,0.340601,converging
0.858123,-1.6275,0.827529,0.528457,0.373286,oscillating
-1.00098,-3.51568,1.44409,0.668071,0.226256,diverging
-0.731673,-0.890479,1.75217,1.35951,0.00950506,oscillating
0.75109,-2.8991,1.58687,0.520975,0.155071,diverging
-2.24844,-0.0883548,1.88722,0.991956,0.880528,converging
-0.688663,-1.96374,1.36073,1.165,0.242593,diverging
-0.517822,1.12148,2.65517,1.2135,0.252436,converging
0.0522446,-1.771,1.0201,1.248,0.330073,oscillating
-1.35497,1.82495,2.11619,0.97116,0.630509,converging
0.307064,1.91301,1.3684,0.827391,0.492652,converging
-0.692459,1.77784,1.97868,1.10514,0.455624,converging
-1.38861,-0.983316,1.62124,0.930302,0.153215,oscillating
0.648296,3.16833,1.39497,1.03732,0.258669,diverging
1.72388,-0.135292,1.17379,0.930144,0.44066,converging
0.503576,-3.54799,0.889249,0.599242,0.417437,diverging
-0.0255052,-2.10897,1.29619,0.911008,0.465018,oscillating
-0.282108,3.58388,2.08419,1.44995,0.255239,diverging
-0.0750121,2.51029,1.381,1.23463,0.190962,diverging
0.856563,1.0399,2.13499,1.3275,0.366172,converging
1.44871,-2.23812,1.49746,0.629481,0.382931,oscillating
-1.08168,0.265752,1.72069,1.27948,0.243576,converging
-0.351727,0.54376,1.47295,0.940554,0.226053,converging
-2.03076,-3.45157,1.64034,1.28384,0.441525,diverging
1.59368,-2.09672,1.17377,1.41424,0.410283,oscillating
0.560764,-2.79267,1.85777,1.14896,0.211313,diverging
0.347726,2.05367,1.90976,1.02109,0.56764,converging
-0.487401,-3.88371,1.69369,0.958654,0.168318,diverging
0.259672,1.36569,1.70345,0.682585,0.282824,converging
0.55729,-4.47091,1.91634,0.868221,0.18357,diverging
-1.84406,-2.27726,0.863496,0.901504,0.353589,diverging
-0.445213,-3.10518,1.23281,1.06142,0.645679,oscillating
-0.876281,1.27377,1.23034,1.11959,0.464715,converging
-0.935006,-0.689258,1.43541,0.451925,0.529948,converging
0.244984,1.69046,2.10066,1.00062,0.732547,converging
-0.442254,-1.88778,1.67116,1.34859,0.106409,oscillating
-0.636446,5.89523,2.08175,1.06557,0.61201,diverging
-0.0571098,-3.39319,0.947552,1.33166,0.493243,diverging
0.246605,-0.614281,0.516203,1.09687,0.174662,oscillating
0.716714,-5.10089,2.20118,1.09733,0.378338,diverging
0.990238,0.340894,1.82849,0.832731,0.287034,converging
-2.00856,1.29183,1.27088,0.995214,0.811387,converging
-0.340077,7.25368,2.11344,1.2543,0.351403,diverging
1.10351,5.32607,1.84561,0.91702,0.280541,diverging
0.0997186,-1.06389,1.18224,1.033,0.149109,oscillating
-0.595394,-4.00295,2.48427,1.29901,0.500887,diverging
-1.58899,-0.942067,1.53934,0.939958,0.758554,converging
0.121675,-1.39345,0.942088,1.01899,0.0664648,oscillating
1.4983,3.68215,0.98026,0.758281,0.244249,diverging
-0.839028,-2.91937,0.714348,1.16362,0.588677,diverging
-0.926152,-3.08991,1.0375,0.460313,0.148924,diverging
0.660734,0.652743,2.23547,0.585238,0.435921,converging
0.119064,-6.65653,1.13642,0.49368,0.558294,diverging
-1.07605,-0.520367,0.727877,0.842129,0.423719,converging
-0.421677,3.43498,2.15446,1.57885,0.0374773,diverging
-0.765976,-1.25534,1.30256,0.565651,0.587591,converging
0.80096,3.85715,2.30231,0.891254,0.201377,diverging
-1.56188,-0.411122,2.51495,1.04477,0.237474,oscillating
-1.0807,-2.47351,1.43805,0.891221,0.762177,oscillating
0.388036,5.10999,2.36253,0.910089,0.28662,diverging
0.821405,0.709142,1.40876,0.67928,0.196381,oscillating
0.324969,2.0793,1.26889,1.16081,0.818593,converging
-0.738177,-0.761991,1.38153,0.58397,0.341193,converging
0.179759,-2.59771,0.76085,0.831667,0.46906,oscillating
-1.70858,-2.29639,0.988703,0.904855,0.306028,diverging
-0.169363,1.3836,2.09184,0.662842,0.490106,converging
-0.605055,1.69676,1.80028,0.886392,0.156494,oscillating
-1.55954,3.82448,2.23445,0.910479,0.413603,diverging
0.690917,-0.584043,1.12525,1.33428,0.29767,converging
-1.63726,-0.219259,1.63958,0.786742,0.750342,converging
-0.578369,1.23383,1.77445,1.03623,0.135947,oscillating
-0.717487,-3.79609,1.64115,0.815669,0.449079,diverging
-0.597893,0.765288,1.8625,0.87213,0.549059,converging
-1.66481,3.47082,1.08112,0.909852,0.424342,diverging
0.0312689,1.49098,1.61157,0.680652,0.667555,converging
1.20544,-1.60193,0.866582,1.15316,0.342766,oscillating
0.518218,-2.30397,1.02584,0.660061,0.143591,diverging
-0.883752,-2.1113,2.40617,0.542641,0.643845,oscillating
-0.77197,-1.37305,1.43111,1.18959,0.433807,converging
0.378362,-3.67036,1.51328,0.709537,0.46081,diverging
-0.79343,-4.73912,0.944301,1.26522,0.104586,diverging
-1.518,-1.18589,1.19608,1.08775,0.284849,oscillating
